ts,bombeamento/vazao,decantacao/turbidez,nivel/reservatorio,pressao/linha1,qualidade/cloro,qualidade/ph
2025-09-15T01:44:00.784710+00:00,178.823,0.343,96.341,3.965,0.673,7.177
2025-09-15T01:59:00.784710+00:00,194.104,0.416,100.0,3.92,0.733,7.267
2025-09-15T02:14:00.784710+00:00,178.466,0.438,100.0,4.049,0.666,7.386
2025-09-15T02:29:00.784710+00:00,194.495,0.287,97.68,4.1,0.687,7.266
2025-09-15T02:44:00.784710+00:00,184.982,0.398,100.0,4.063,0.743,7.169
2025-09-15T02:59:00.784710+00:00,188.552,0.414,96.279,3.77,0.677,7.39
2025-09-15T03:14:00.784710+00:00,177.454,0.352,98.085,3.902,0.671,7.315
2025-09-15T03:29:00.784710+00:00,187.991,0.302,94.919,3.931,0.595,7.268
2025-09-15T03:44:00.784710+00:00,193.516,0.408,100.0,3.96,0.572,7.247
2025-09-15T03:59:00.784710+00:00,178.621,0.299,93.681,3.777,0.71,7.332
2025-09-15T04:14:00.784710+00:00,179.088,0.347,93.803,3.766,0.731,7.231
2025-09-15T04:29:00.784710+00:00,186.349,0.351,95.096,4.0,0.515,7.329
2025-09-15T04:44:00.784710+00:00,185.218,0.386,98.665,3.84,0.768,7.29
2025-09-15T04:59:00.784710+00:00,160.485,0.315,97.561,3.754,0.758,7.268
2025-09-15T05:14:00.784710+00:00,194.573,0.309,95.503,3.772,0.773,7.258
2025-09-15T05:29:00.784710+00:00,181.091,0.344,96.883,3.879,0.681,7.234
2025-09-15T05:44:00.784710+00:00,180.779,0.386,94.182,3.768,0.71,7.303
2025-09-15T05:59:00.784710+00:00,172.33,0.446,94.808,3.839,0.884,7.184
2025-09-15T06:14:00.784710+00:00,156.853,0.252,96.801,3.727,0.573,7.134
2025-09-15T06:29:00.784710+00:00,175.261,0.339,92.526,3.65,0.471,7.263
2025-09-15T06:44:00.784710+00:00,163.467,0.264,90.996,3.889,0.399,7.259
2025-09-15T06:59:00.784710+00:00,170.431,0.365,92.971,3.791,0.781,7.245
2025-09-15T07:14:00.784710+00:00,162.394,0.263,93.005,3.716,0.769,7.236
2025-09-15T07:29:00.784710+00:00,164.096,0.271,91.234,3.685,0.432,7.187
2025-09-15T07:44:00.784710+00:00,154.03,0.271,92.507,3.828,0.442,7.248
2025-09-15T07:59:00.784710+00:00,165.182,0.292,89.584,3.742,0.477,7.193
2025-09-15T08:14:00.784710+00:00,146.804,0.308,89.73,3.77,0.649,7.161
2025-09-15T08:29:00.784710+00:00,172.335,0.311,89.717,3.616,0.335,7.166
2025-09-15T08:44:00.784710+00:00,170.359,0.282,89.042,3.651,0.24,7.301
2025-09-15T08:59:00.784710+00:00,163.633,0.212,91.201,3.663,0.723,7.071
2025-09-15T09:14:00.784710+00:00,158.932,0.31,88.232,3.572,0.487,7.2
2025-09-15T09:29:00.784710+00:00,146.257,0.267,86.417,3.594,0.492,7.064
2025-09-15T09:44:00.784710+00:00,154.527,0.324,87.627,3.54,0.401,7.154
2025-09-15T09:59:00.784710+00:00,142.75,0.226,88.152,3.605,0.47,7.13
2025-09-15T10:14:00.784710+00:00,129.486,0.178,87.265,3.454,0.221,7.027
2025-09-15T10:29:00.784710+00:00,152.413,0.253,86.756,3.593,0.291,7.171
2025-09-15T10:44:00.784710+00:00,147.975,0.316,81.948,3.561,0.394,7.121
2025-09-15T10:59:00.784710+00:00,137.34,0.256,79.608,3.508,0.2,7.014
2025-09-15T11:14:00.784710+00:00,126.533,0.235,86.818,3.55,0.327,7.187
2025-09-15T11:29:00.784710+00:00,130.489,0.199,84.848,3.476,0.311,7.22
2025-09-15T11:44:00.784710+00:00,119.56,0.328,83.657,3.443,0.311,7.22
2025-09-15T11:59:00.784710+00:00,140.752,0.186,84.848,3.532,0.275,7.15
2025-09-15T12:14:00.784710+00:00,119.541,0.199,87.105,3.529,0.215,7.129
2025-09-15T12:29:00.784710+00:00,133.957,0.262,85.899,3.436,0.2,7.204
2025-09-15T12:44:00.784710+00:00,124.329,0.14,84.851,3.424,0.343,7.224
2025-09-15T12:59:00.784710+00:00,119.206,0.295,81.041,3.454,0.286,7.19
2025-09-15T13:14:00.784710+00:00,132.192,0.262,81.221,3.421,0.2,7.064
2025-09-15T13:29:00.784710+00:00,127.409,0.275,77.917,3.586,0.325,7.132
2025-09-15T13:44:00.784710+00:00,136.706,0.258,83.946,3.489,0.281,7.146
2025-09-15T13:59:00.784710+00:00,119.91,0.222,84.92,3.465,0.261,7.012
2025-09-15T14:14:00.784710+00:00,124.171,0.177,85.141,3.391,0.2,7.149
2025-09-15T14:29:00.784710+00:00,111.435,0.224,84.203,3.528,0.4,7.258
2025-09-15T14:44:00.784710+00:00,113.494,0.183,82.669,3.424,0.2,7.161
2025-09-15T14:59:00.784710+00:00,145.911,0.258,82.007,3.425,0.331,7.212
2025-09-15T15:14:00.784710+00:00,148.873,0.275,81.676,3.545,0.231,7.137
2025-09-15T15:29:00.784710+00:00,133.744,0.311,83.223,3.521,0.286,7.124
2025-09-15T15:44:00.784710+00:00,127.325,0.258,81.848,3.298,0.476,7.153
2025-09-15T15:59:00.784710+00:00,132.554,0.288,87.599,3.494,0.408,7.084
2025-09-15T16:14:00.784710+00:00,143.063,0.229,81.794,3.526,0.487,7.078
2025-09-15T16:29:00.784710+00:00,133.194,0.223,84.344,3.5,0.399,7.215
2025-09-15T16:44:00.784710+00:00,140.543,0.274,81.231,3.551,0.415,7.225
2025-09-15T16:59:00.784710+00:00,139.964,0.234,86.086,3.405,0.2,7.087
2025-09-15T17:14:00.784710+00:00,137.025,0.27,85.901,3.336,0.348,7.209
2025-09-15T17:29:00.784710+00:00,138.955,0.208,85.626,3.498,0.369,7.15
2025-09-15T17:44:00.784710+00:00,147.172,0.221,84.927,3.613,0.554,7.18
2025-09-15T17:59:00.784710+00:00,138.736,0.3,87.267,3.347,0.357,7.192
2025-09-15T18:14:00.784710+00:00,151.948,0.317,86.659,3.552,0.461,7.229
2025-09-15T18:29:00.784710+00:00,146.395,0.228,87.973,3.482,0.468,7.179
2025-09-15T18:44:00.784710+00:00,153.062,0.315,92.672,3.632,0.592,7.263
2025-09-15T18:59:00.784710+00:00,165.024,0.259,89.621,3.824,0.449,7.202
2025-09-15T19:14:00.784710+00:00,154.542,0.291,90.868,3.666,0.577,7.226
2025-09-15T19:29:00.784710+00:00,165.199,0.366,89.404,3.692,0.286,7.144
2025-09-15T19:44:00.784710+00:00,145.467,0.34,89.298,3.784,0.309,7.329
2025-09-15T19:59:00.784710+00:00,158.003,0.344,91.354,3.735,0.241,7.233
2025-09-15T20:14:00.784710+00:00,163.943,0.404,96.939,3.733,0.622,7.253
2025-09-15T20:29:00.784710+00:00,181.048,0.278,91.884,3.84,0.621,7.119
2025-09-15T20:44:00.784710+00:00,151.897,0.268,93.702,3.82,0.66,7.171
2025-09-15T20:59:00.784710+00:00,168.69,0.286,91.835,3.821,0.483,7.299
2025-09-15T21:14:00.784710+00:00,182.956,0.314,88.482,3.803,0.509,7.247
2025-09-15T21:29:00.784710+00:00,166.816,0.213,92.902,3.801,0.573,7.12
2025-09-15T21:44:00.784710+00:00,173.131,0.324,99.716,3.917,0.772,7.302
2025-09-15T21:59:00.784710+00:00,179.162,0.311,96.602,3.831,0.813,7.211
2025-09-15T22:14:00.784710+00:00,179.588,0.381,99.131,3.97,0.715,7.333
2025-09-15T22:29:00.784710+00:00,192.164,0.363,95.57,3.8,0.669,7.247
2025-09-15T22:44:00.784710+00:00,184.667,0.319,91.947,4.011,0.799,7.268
2025-09-15T22:59:00.784710+00:00,193.053,0.382,94.813,3.946,0.616,7.331
2025-09-15T23:14:00.784710+00:00,180.806,0.391,98.169,3.841,0.608,7.209
2025-09-15T23:29:00.784710+00:00,178.916,0.32,98.168,3.969,0.647,7.207
2025-09-15T23:44:00.784710+00:00,184.081,0.336,97.961,3.885,0.551,7.257
2025-09-15T23:59:00.784710+00:00,177.551,0.251,97.182,3.948,0.653,7.321
2025-09-16T00:14:00.784710+00:00,191.513,0.31,100.0,3.913,0.545,7.194
2025-09-16T00:29:00.784710+00:00,185.261,0.329,97.666,3.948,0.807,7.176
2025-09-16T00:44:00.784710+00:00,183.555,0.371,99.449,4.039,0.752,7.327
2025-09-16T00:59:00.784710+00:00,193.377,0.321,99.356,4.009,0.861,7.242
2025-09-16T01:14:00.784710+00:00,180.569,0.344,98.327,3.88,0.496,7.256
2025-09-16T01:29:00.784710+00:00,196.087,0.309,97.366,3.887,0.92,7.168
2025-09-16T01:44:00.784710+00:00,186.173,0.379,98.304,3.995,0.503,7.239
2025-09-16T01:59:00.784710+00:00,199.22,0.391,100.0,4.0,0.547,7.279
2025-09-16T02:14:00.784710+00:00,186.624,0.39,100.0,3.918,0.615,7.335
2025-09-16T02:29:00.784710+00:00,194.513,0.369,100.0,4.097,0.844,7.232
2025-09-16T02:44:00.784710+00:00,190.46,0.291,97.366,4.031,0.711,7.377
2025-09-16T02:59:00.784710+00:00,194.416,0.335,95.924,3.911,0.65,7.235
2025-09-16T03:14:00.784710+00:00,188.663,0.344,100.0,3.898,0.579,7.233
2025-09-16T03:29:00.784710+00:00,173.676,0.343,100.0,3.931,0.503,7.364
2025-09-16T03:44:00.784710+00:00,194.138,0.365,98.465,3.915,0.798,7.282
2025-09-16T03:59:00.784710+00:00,184.339,0.43,97.186,4.034,0.75,7.234
2025-09-16T04:14:00.784710+00:00,190.222,0.396,94.706,4.003,0.809,7.254
2025-09-16T04:29:00.784710+00:00,188.191,0.304,99.049,3.917,0.685,7.342
2025-09-16T04:44:00.784710+00:00,175.148,0.384,99.341,3.958,0.311,7.345
2025-09-16T04:59:00.784710+00:00,172.591,0.378,95.24,3.958,0.469,7.204
2025-09-16T05:14:00.784710+00:00,183.641,0.303,94.68,3.884,0.663,7.247
2025-09-16T05:29:00.784710+00:00,174.383,0.382,98.274,3.898,0.552,7.25
2025-09-16T05:44:00.784710+00:00,182.638,0.327,94.075,3.9,0.518,7.181
2025-09-16T05:59:00.784710+00:00,171.994,0.261,98.466,3.877,0.441,7.232
2025-09-16T06:14:00.784710+00:00,179.823,0.35,94.224,3.761,0.674,7.231
2025-09-16T06:29:00.784710+00:00,173.188,0.334,93.19,3.754,0.603,7.295
2025-09-16T06:44:00.784710+00:00,170.23,0.307,93.563,3.77,0.595,7.294
2025-09-16T06:59:00.784710+00:00,163.024,0.312,92.2,3.721,0.446,7.196
2025-09-16T07:14:00.784710+00:00,165.939,0.274,94.72,3.644,0.529,7.198
2025-09-16T07:29:00.784710+00:00,171.67,0.335,93.728,3.8,0.334,7.246
2025-09-16T07:44:00.784710+00:00,159.731,0.298,93.619,3.757,0.466,7.165
2025-09-16T07:59:00.784710+00:00,162.451,0.304,91.299,3.606,0.2,7.231
2025-09-16T08:14:00.784710+00:00,156.617,0.309,89.505,3.678,0.266,7.185
2025-09-16T08:29:00.784710+00:00,155.303,0.229,89.893,3.666,0.402,7.127
2025-09-16T08:44:00.784710+00:00,166.179,0.238,88.559,3.68,0.712,7.122
2025-09-16T08:59:00.784710+00:00,160.123,0.167,91.852,3.563,0.2,7.262
2025-09-16T09:14:00.784710+00:00,149.303,0.302,90.442,3.526,0.252,7.16
2025-09-16T09:29:00.784710+00:00,148.59,0.209,87.786,3.662,0.415,7.263
2025-09-16T09:44:00.784710+00:00,139.523,0.272,85.663,3.483,0.589,7.13
2025-09-16T09:59:00.784710+00:00,142.081,0.28,90.161,3.573,0.39,7.173
2025-09-16T10:14:00.784710+00:00,144.338,0.288,86.936,3.553,0.438,7.295
2025-09-16T10:29:00.784710+00:00,147.143,0.194,86.006,3.556,0.303,7.084
2025-09-16T10:44:00.784710+00:00,144.891,0.248,88.991,3.575,0.272,7.03
2025-09-16T10:59:00.784710+00:00,128.674,0.331,84.522,3.671,0.334,7.217
2025-09-16T11:14:00.784710+00:00,144.11,0.33,84.58,3.405,0.236,7.087
2025-09-16T11:29:00.784710+00:00,134.432,0.291,84.459,3.594,0.394,7.132
2025-09-16T11:44:00.784710+00:00,126.2,0.256,82.018,3.314,0.2,7.096
2025-09-16T11:59:00.784710+00:00,143.853,0.187,85.044,3.619,0.399,7.145
2025-09-16T12:14:00.784710+00:00,144.048,0.271,82.679,3.338,0.291,7.069
2025-09-16T12:29:00.784710+00:00,133.751,0.226,82.885,3.69,0.256,7.114
2025-09-16T12:44:00.784710+00:00,136.732,0.261,82.473,3.46,0.2,7.15
2025-09-16T12:59:00.784710+00:00,136.746,0.2,82.597,3.59,0.2,7.061
2025-09-16T13:14:00.784710+00:00,141.443,0.222,82.015,3.571,0.415,7.079
2025-09-16T13:29:00.784710+00:00,135.899,0.238,84.143,3.448,0.244,7.099
2025-09-16T13:44:00.784710+00:00,119.379,0.242,83.328,3.454,0.301,7.034
2025-09-16T13:59:00.784710+00:00,146.133,0.255,83.247,3.416,0.2,7.095
2025-09-16T14:14:00.784710+00:00,138.763,0.202,88.43,3.548,0.265,7.128
2025-09-16T14:29:00.784710+00:00,126.472,0.164,83.504,3.454,0.2,7.097
2025-09-16T14:44:00.784710+00:00,122.748,0.314,85.152,3.426,0.285,7.106
2025-09-16T14:59:00.784710+00:00,135.584,0.358,85.539,3.54,0.32,7.123
2025-09-16T15:14:00.784710+00:00,130.003,0.258,84.168,3.431,0.318,7.087
2025-09-16T15:29:00.784710+00:00,135.671,0.171,85.065,3.483,0.2,7.17
2025-09-16T15:44:00.784710+00:00,139.896,0.201,84.814,3.526,0.249,7.217
2025-09-16T15:59:00.784710+00:00,130.446,0.267,85.462,3.475,0.361,7.105
2025-09-16T16:14:00.784710+00:00,127.185,0.311,84.197,3.496,0.278,7.165
2025-09-16T16:29:00.784710+00:00,140.439,0.187,84.722,3.669,0.277,7.125
2025-09-16T16:44:00.784710+00:00,134.421,0.244,86.11,3.541,0.548,7.165
2025-09-16T16:59:00.784710+00:00,141.284,0.263,82.523,3.541,0.215,7.241
2025-09-16T17:14:00.784710+00:00,130.881,0.3,89.872,3.568,0.468,7.182
2025-09-16T17:29:00.784710+00:00,141.201,0.244,91.636,3.632,0.21,7.049
2025-09-16T17:44:00.784710+00:00,150.601,0.187,88.108,3.527,0.438,7.187
2025-09-16T17:59:00.784710+00:00,151.457,0.3,89.569,3.659,0.455,7.238
2025-09-16T18:14:00.784710+00:00,142.087,0.329,90.887,3.66,0.32,7.156
2025-09-16T18:29:00.784710+00:00,140.883,0.273,86.574,3.512,0.247,7.234
2025-09-16T18:44:00.784710+00:00,152.232,0.302,91.591,3.815,0.163,7.138
2025-09-16T18:59:00.784710+00:00,158.505,0.262,89.401,3.804,0.344,7.095
2025-09-16T19:14:00.784710+00:00,159.194,0.248,95.361,3.639,0.493,7.198
2025-09-16T19:29:00.784710+00:00,153.809,0.346,90.934,3.63,0.313,7.089
2025-09-16T19:44:00.784710+00:00,162.251,0.319,93.661,3.755,0.467,7.185
2025-09-16T19:59:00.784710+00:00,173.85,0.329,92.021,3.639,0.291,7.282
2025-09-16T20:14:00.784710+00:00,165.428,0.384,97.302,3.879,0.452,7.096
2025-09-16T20:29:00.784710+00:00,152.66,0.261,92.411,3.748,0.355,7.138
2025-09-16T20:44:00.784710+00:00,169.266,0.29,96.287,3.932,0.496,7.158
2025-09-16T20:59:00.784710+00:00,185.873,0.33,95.722,3.752,0.457,7.222
2025-09-16T21:14:00.784710+00:00,161.063,0.298,95.778,3.824,0.386,7.208
2025-09-16T21:29:00.784710+00:00,173.393,0.37,95.915,3.95,0.461,7.319
2025-09-16T21:44:00.784710+00:00,173.08,0.325,94.596,3.837,0.439,7.297
2025-09-16T21:59:00.784710+00:00,177.33,0.289,91.214,3.899,0.404,7.274
2025-09-16T22:14:00.784710+00:00,179.718,0.346,98.972,3.978,0.702,7.257
2025-09-16T22:29:00.784710+00:00,188.807,0.354,96.262,3.859,0.539,7.276
2025-09-16T22:44:00.784710+00:00,181.804,0.396,99.972,3.815,0.327,7.205
2025-09-16T22:59:00.784710+00:00,192.692,0.372,98.706,3.811,0.525,7.311
2025-09-16T23:14:00.784710+00:00,182.785,0.378,100.0,3.985,0.717,7.197
2025-09-16T23:29:00.784710+00:00,182.075,0.374,100.0,3.979,0.523,7.316
2025-09-16T23:44:00.784710+00:00,180.567,0.351,94.022,4.042,0.801,7.34
2025-09-16T23:59:00.784710+00:00,172.316,0.327,100.0,3.943,0.524,7.284
2025-09-17T00:14:00.784710+00:00,189.877,0.379,98.751,3.857,0.692,7.263
2025-09-17T00:29:00.784710+00:00,204.802,0.35,100.0,3.79,0.76,7.3
2025-09-17T00:44:00.784710+00:00,192.613,0.452,100.0,4.212,0.693,7.106
2025-09-17T00:59:00.784710+00:00,194.894,0.436,100.0,4.029,0.477,7.297
2025-09-17T01:14:00.784710+00:00,186.424,0.401,99.482,4.001,0.53,7.272
2025-09-17T01:29:00.784710+00:00,187.973,0.389,98.265,4.014,0.784,7.277
2025-09-17T01:44:00.784710+00:00,197.877,0.366,99.254,3.878,0.547,7.322
2025-09-17T01:59:00.784710+00:00,206.013,0.307,96.514,3.929,0.76,7.275
2025-09-17T02:14:00.784710+00:00,201.662,0.359,98.894,4.13,0.59,7.211
2025-09-17T02:29:00.784710+00:00,195.887,0.374,97.073,4.041,0.656,7.27
2025-09-17T02:44:00.784710+00:00,189.288,0.379,97.019,3.924,0.469,7.281
2025-09-17T02:59:00.784710+00:00,190.121,0.39,99.987,3.882,0.558,7.283
2025-09-17T03:14:00.784710+00:00,181.731,0.411,100.0,3.934,0.521,7.284
2025-09-17T03:29:00.784710+00:00,175.37,0.328,99.314,3.943,0.647,7.334
2025-09-17T03:44:00.784710+00:00,177.021,0.327,98.145,4.125,0.625,7.204
2025-09-17T03:59:00.784710+00:00,185.403,0.431,96.983,3.937,0.662,7.277
2025-09-17T04:14:00.784710+00:00,181.53,0.394,97.949,3.848,0.539,7.341
2025-09-17T04:29:00.784710+00:00,170.871,0.333,96.619,3.928,0.478,7.156
2025-09-17T04:44:00.784710+00:00,180.99,0.344,97.791,3.943,0.602,7.268
2025-09-17T04:59:00.784710+00:00,177.313,0.341,94.502,3.808,0.446,7.218
2025-09-17T05:14:00.784710+00:00,168.964,0.344,98.555,3.93,0.689,7.227
2025-09-17T05:29:00.784710+00:00,173.793,0.363,95.603,3.982,0.534,7.19
2025-09-17T05:44:00.784710+00:00,172.523,0.462,97.056,3.882,0.497,7.23
2025-09-17T05:59:00.784710+00:00,168.428,0.341,97.627,3.793,0.58,7.346
2025-09-17T06:14:00.784710+00:00,178.989,0.36,96.042,3.8,0.503,7.155
2025-09-17T06:29:00.784710+00:00,154.517,0.238,96.505,3.695,0.3,7.156
2025-09-17T06:44:00.784710+00:00,151.976,0.294,90.283,3.801,0.359,7.143
2025-09-17T06:59:00.784710+00:00,165.978,0.375,92.931,3.821,0.6,7.32
2025-09-17T07:14:00.784710+00:00,164.784,0.329,95.616,3.709,0.47,7.183
2025-09-17T07:29:00.784710+00:00,165.295,0.085,93.918,3.919,0.244,7.204
2025-09-17T07:44:00.784710+00:00,155.787,0.334,96.083,3.811,0.475,7.176
2025-09-17T07:59:00.784710+00:00,150.792,0.392,95.281,3.588,0.352,7.138
2025-09-17T08:14:00.784710+00:00,156.122,0.191,91.96,3.574,0.301,7.176
2025-09-17T08:29:00.784710+00:00,150.71,0.363,90.35,3.621,0.255,7.332
2025-09-17T08:44:00.784710+00:00,164.737,0.144,88.437,3.81,0.499,7.263
2025-09-17T08:59:00.784710+00:00,147.853,0.325,88.91,3.74,0.2,7.123
2025-09-17T09:14:00.784710+00:00,148.182,0.273,88.565,3.783,0.253,7.208
2025-09-17T09:29:00.784710+00:00,166.619,0.152,87.727,3.64,0.355,7.115
2025-09-17T09:44:00.784710+00:00,143.523,0.287,86.624,3.608,0.518,7.054
2025-09-17T09:59:00.784710+00:00,147.859,0.319,88.829,3.511,0.383,7.217
2025-09-17T10:14:00.784710+00:00,146.981,0.276,91.002,3.626,0.204,7.221
2025-09-17T10:29:00.784710+00:00,146.14,0.283,89.08,3.569,0.479,7.21
2025-09-17T10:44:00.784710+00:00,141.167,0.23,86.195,3.555,0.2,7.115
2025-09-17T10:59:00.784710+00:00,139.055,0.154,88.519,3.692,0.307,7.13
2025-09-17T11:14:00.784710+00:00,137.057,0.279,86.861,3.542,0.325,7.182
2025-09-17T11:29:00.784710+00:00,130.497,0.329,85.79,3.649,0.2,7.157
2025-09-17T11:44:00.784710+00:00,136.667,0.296,85.397,3.407,0.335,7.107
2025-09-17T11:59:00.784710+00:00,149.362,0.138,84.965,3.742,0.2,7.031
2025-09-17T12:14:00.784710+00:00,142.002,0.16,86.46,3.49,0.322,7.133
2025-09-17T12:29:00.784710+00:00,134.051,0.191,85.261,3.571,0.2,7.189
2025-09-17T12:44:00.784710+00:00,137.891,0.153,83.381,3.579,0.269,7.051
2025-09-17T12:59:00.784710+00:00,123.64,0.234,83.174,3.467,0.2,7.16
2025-09-17T13:14:00.784710+00:00,128.184,0.25,85.263,3.569,0.361,7.141
2025-09-17T13:29:00.784710+00:00,137.653,0.159,85.465,3.572,0.216,7.165
2025-09-17T13:44:00.784710+00:00,141.897,0.269,83.973,3.445,0.37,6.233
2025-09-17T13:59:00.784710+00:00,123.892,0.26,82.361,3.447,0.281,7.078
2025-09-17T14:14:00.784710+00:00,126.377,0.203,87.187,3.508,0.205,7.024
2025-09-17T14:29:00.784710+00:00,148.012,0.223,86.856,3.498,0.317,7.089
2025-09-17T14:44:00.784710+00:00,131.772,0.135,80.932,3.623,0.32,7.176
2025-09-17T14:59:00.784710+00:00,146.154,0.217,87.747,3.572,0.285,7.092
2025-09-17T15:14:00.784710+00:00,133.909,0.236,84.843,3.516,0.2,7.084
2025-09-17T15:29:00.784710+00:00,135.029,0.246,85.865,3.577,0.2,7.019
2025-09-17T15:44:00.784710+00:00,131.537,0.258,88.018,3.373,0.409,7.236
2025-09-17T15:59:00.784710+00:00,142.554,0.254,89.332,3.496,0.2,7.183
2025-09-17T16:14:00.784710+00:00,147.016,0.231,88.346,3.578,0.362,7.183
2025-09-17T16:29:00.784710+00:00,129.115,0.262,87.164,3.655,0.349,7.198
2025-09-17T16:44:00.784710+00:00,135.915,0.3,84.297,3.593,0.2,7.178
2025-09-17T16:59:00.784710+00:00,147.485,0.249,83.388,3.706,0.2,7.132
2025-09-17T17:14:00.784710+00:00,140.643,0.273,89.61,3.672,0.223,7.141
2025-09-17T17:29:00.784710+00:00,139.326,0.252,90.973,3.577,0.55,7.13
2025-09-17T17:44:00.784710+00:00,153.014,0.233,87.114,3.618,0.208,7.318
2025-09-17T17:59:00.784710+00:00,155.495,0.295,88.675,3.677,0.227,7.198
2025-09-17T18:14:00.784710+00:00,144.858,0.245,88.586,3.623,0.214,7.141
2025-09-17T18:29:00.784710+00:00,151.99,0.297,89.033,3.797,0.492,7.202
2025-09-17T18:44:00.784710+00:00,142.501,0.283,92.861,3.602,0.329,7.118
2025-09-17T18:59:00.784710+00:00,146.917,0.271,91.668,3.732,0.295,7.274
2025-09-17T19:14:00.784710+00:00,157.011,0.274,91.299,3.782,0.552,7.15
2025-09-17T19:29:00.784710+00:00,158.222,0.27,97.604,3.715,0.465,7.225
2025-09-17T19:44:00.784710+00:00,152.199,0.218,89.953,3.713,0.297,7.264
2025-09-17T19:59:00.784710+00:00,156.169,0.324,94.451,3.767,0.273,7.228
2025-09-17T20:14:00.784710+00:00,155.331,0.321,91.789,3.854,0.572,7.216
2025-09-17T20:29:00.784710+00:00,169.43,0.356,94.099,3.766,0.447,7.216
2025-09-17T20:44:00.784710+00:00,151.962,0.291,95.231,3.736,0.271,7.217
2025-09-17T20:59:00.784710+00:00,161.491,0.417,97.135,3.93,0.255,7.191
2025-09-17T21:14:00.784710+00:00,156.52,0.308,95.423,3.885,0.347,7.203
2025-09-17T21:29:00.784710+00:00,176.566,0.287,95.699,3.949,0.344,7.324
2025-09-17T21:44:00.784710+00:00,160.526,0.285,96.347,3.944,0.258,7.233
2025-09-17T21:59:00.784710+00:00,176.871,0.252,95.201,4.071,0.382,7.197
2025-09-17T22:14:00.784710+00:00,191.332,0.419,99.062,4.0,0.414,7.218
2025-09-17T22:29:00.784710+00:00,193.124,0.415,98.775,3.866,0.479,7.319
2025-09-17T22:44:00.784710+00:00,166.725,0.379,99.476,3.973,0.746,7.297
2025-09-17T22:59:00.784710+00:00,184.905,0.308,98.835,3.902,0.52,7.294
2025-09-17T23:14:00.784710+00:00,175.854,0.446,98.932,3.921,0.539,7.248
2025-09-17T23:29:00.784710+00:00,175.368,0.341,100.0,3.854,0.628,7.301
2025-09-17T23:44:00.784710+00:00,185.045,0.347,100.0,3.953,0.545,7.231
2025-09-17T23:59:00.784710+00:00,196.708,0.435,100.0,4.028,0.627,7.256
2025-09-18T00:14:00.784710+00:00,192.493,0.398,100.0,3.986,0.617,7.332
2025-09-18T00:29:00.784710+00:00,182.67,0.476,100.0,3.909,0.602,7.328
2025-09-18T00:44:00.784710+00:00,194.604,0.38,99.931,3.88,0.923,7.218
2025-09-18T00:59:00.784710+00:00,171.464,0.349,100.0,4.175,0.703,7.227
2025-09-18T01:14:00.784710+00:00,183.713,0.339,100.0,4.035,0.465,7.286
2025-09-18T01:29:00.784710+00:00,183.341,0.277,100.0,3.945,0.64,7.383
2025-09-18T01:44:00.784710+00:00,190.627,0.356,100.0,4.049,0.501,7.165
2025-09-18T01:59:00.784710+00:00,188.316,0.427,98.981,4.186,0.649,7.297
2025-09-18T02:14:00.784710+00:00,188.618,0.399,100.0,4.06,0.428,7.197
2025-09-18T02:29:00.784710+00:00,188.035,0.37,99.589,3.785,0.458,7.24
2025-09-18T02:44:00.784710+00:00,189.169,0.318,100.0,4.216,0.629,7.255
2025-09-18T02:59:00.784710+00:00,192.744,0.378,100.0,3.852,0.703,7.251
2025-09-18T03:14:00.784710+00:00,188.928,0.415,99.004,3.977,0.638,7.242
2025-09-18T03:29:00.784710+00:00,184.651,0.384,98.24,3.897,0.675,7.272
2025-09-18T03:44:00.784710+00:00,189.217,0.369,98.537,3.921,0.61,7.237
2025-09-18T03:59:00.784710+00:00,191.577,0.318,98.71,3.994,0.579,7.179
2025-09-18T04:14:00.784710+00:00,179.379,0.399,99.2,3.796,0.489,7.31
2025-09-18T04:29:00.784710+00:00,182.108,0.196,100.0,3.945,0.639,7.305
2025-09-18T04:44:00.784710+00:00,190.538,0.369,96.931,4.033,0.655,7.307
2025-09-18T04:59:00.784710+00:00,170.989,0.475,100.0,3.862,0.514,7.16
2025-09-18T05:14:00.784710+00:00,192.732,0.267,96.212,3.806,0.497,7.267
2025-09-18T05:29:00.784710+00:00,165.987,0.327,94.865,3.893,0.691,7.285
2025-09-18T05:44:00.784710+00:00,172.271,0.335,100.0,3.863,0.486,7.178
2025-09-18T05:59:00.784710+00:00,165.701,0.308,99.44,3.828,0.485,7.236
2025-09-18T06:14:00.784710+00:00,189.019,0.379,95.966,3.766,0.522,7.224
2025-09-18T06:29:00.784710+00:00,165.651,0.346,96.613,3.888,0.439,7.336
2025-09-18T06:44:00.784710+00:00,163.793,0.326,96.173,3.878,0.34,7.336
2025-09-18T06:59:00.784710+00:00,162.921,0.354,95.133,3.73,0.47,7.116
2025-09-18T07:14:00.784710+00:00,164.715,0.31,91.76,3.725,0.407,7.36
2025-09-18T07:29:00.784710+00:00,159.369,0.464,88.878,3.794,0.619,7.15
2025-09-18T07:44:00.784710+00:00,158.97,0.308,91.639,3.689,0.479,7.259
2025-09-18T07:59:00.784710+00:00,129.837,0.305,96.448,3.765,0.299,7.253
2025-09-18T08:14:00.784710+00:00,156.573,0.205,96.015,3.852,0.445,7.13
2025-09-18T08:29:00.784710+00:00,154.321,0.259,91.274,3.714,0.381,7.214
