ts,tag,value,unit,quality,meta
2025-09-11T09:29:00.784710+00:00,decantacao/turbidez,0.272,NTU,True,"{""sim"": true}"
2025-09-11T09:29:00.784710+00:00,qualidade/cloro,0.809,mg/L,True,"{""sim"": true}"
2025-09-11T09:29:00.784710+00:00,bombeamento/vazao,160.322,m3/h,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,bombeamento/vazao,145.245,m3/h,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,decantacao/turbidez,0.214,NTU,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,qualidade/cloro,0.52,mg/L,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,pressao/linha1,3.518,bar,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,nivel/reservatorio,82.705,%,True,"{""sim"": true}"
2025-09-11T09:44:00.784710+00:00,qualidade/ph,7.059,pH,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,bombeamento/vazao,146.279,m3/h,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,decantacao/turbidez,0.302,NTU,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,qualidade/cloro,0.521,mg/L,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,pressao/linha1,3.515,bar,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,nivel/reservatorio,80.251,%,True,"{""sim"": true}"
2025-09-11T09:59:00.784710+00:00,qualidade/ph,7.112,pH,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,bombeamento/vazao,138.964,m3/h,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,pressao/linha1,3.385,bar,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,nivel/reservatorio,81.272,%,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,qualidade/cloro,0.461,mg/L,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,qualidade/ph,7.115,pH,True,"{""sim"": true}"
2025-09-11T10:14:00.784710+00:00,decantacao/turbidez,0.209,NTU,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,qualidade/cloro,0.407,mg/L,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,pressao/linha1,3.4,bar,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,bombeamento/vazao,127.25,m3/h,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,decantacao/turbidez,0.244,NTU,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,nivel/reservatorio,82.052,%,True,"{""sim"": true}"
2025-09-11T10:29:00.784710+00:00,qualidade/ph,7.097,pH,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,qualidade/ph,7.08,pH,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,bombeamento/vazao,138.014,m3/h,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,nivel/reservatorio,77.185,%,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,pressao/linha1,3.545,bar,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,qualidade/cloro,0.612,mg/L,True,"{""sim"": true}"
2025-09-11T10:44:00.784710+00:00,decantacao/turbidez,0.237,NTU,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,bombeamento/vazao,140.444,m3/h,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,qualidade/cloro,0.59,mg/L,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,decantacao/turbidez,0.266,NTU,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,qualidade/ph,7.123,pH,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,pressao/linha1,3.588,bar,True,"{""sim"": true}"
2025-09-11T10:59:00.784710+00:00,nivel/reservatorio,78.271,%,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,pressao/linha1,3.389,bar,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,qualidade/cloro,0.71,mg/L,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,decantacao/turbidez,0.139,NTU,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,bombeamento/vazao,141.906,m3/h,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,qualidade/ph,7.064,pH,True,"{""sim"": true}"
2025-09-11T11:14:00.784710+00:00,nivel/reservatorio,79.456,%,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,nivel/reservatorio,80.063,%,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,qualidade/cloro,0.673,mg/L,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,pressao/linha1,3.483,bar,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,decantacao/turbidez,0.287,NTU,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,qualidade/ph,7.154,pH,True,"{""sim"": true}"
2025-09-11T11:29:00.784710+00:00,bombeamento/vazao,133.742,m3/h,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,bombeamento/vazao,116.723,m3/h,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,pressao/linha1,3.436,bar,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,qualidade/ph,7.134,pH,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,nivel/reservatorio,78.907,%,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,qualidade/cloro,0.828,mg/L,True,"{""sim"": true}"
2025-09-11T11:44:00.784710+00:00,decantacao/turbidez,0.206,NTU,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,decantacao/turbidez,0.299,NTU,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,bombeamento/vazao,120.976,m3/h,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,nivel/reservatorio,79.109,%,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,qualidade/ph,7.158,pH,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,pressao/linha1,3.403,bar,True,"{""sim"": true}"
2025-09-11T11:59:00.784710+00:00,qualidade/cloro,0.525,mg/L,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,pressao/linha1,3.554,bar,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,qualidade/cloro,0.496,mg/L,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,decantacao/turbidez,0.212,NTU,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,bombeamento/vazao,148.887,m3/h,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,nivel/reservatorio,78.024,%,True,"{""sim"": true}"
2025-09-11T12:14:00.784710+00:00,qualidade/ph,7.157,pH,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,decantacao/turbidez,0.232,NTU,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,nivel/reservatorio,76.355,%,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,qualidade/ph,7.161,pH,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,qualidade/cloro,0.366,mg/L,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,bombeamento/vazao,123.009,m3/h,True,"{""sim"": true}"
2025-09-11T12:29:00.784710+00:00,pressao/linha1,3.364,bar,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,qualidade/ph,7.101,pH,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,qualidade/cloro,0.601,mg/L,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,decantacao/turbidez,0.328,NTU,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,bombeamento/vazao,142.566,m3/h,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,nivel/reservatorio,78.035,%,True,"{""sim"": true}"
2025-09-11T12:44:00.784710+00:00,pressao/linha1,3.495,bar,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,pressao/linha1,3.422,bar,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,nivel/reservatorio,78.561,%,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,qualidade/cloro,0.528,mg/L,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,bombeamento/vazao,123.201,m3/h,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,decantacao/turbidez,0.218,NTU,True,"{""sim"": true}"
2025-09-11T12:59:00.784710+00:00,qualidade/ph,7.249,pH,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,qualidade/cloro,0.589,mg/L,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,decantacao/turbidez,0.293,NTU,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,qualidade/ph,7.135,pH,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,nivel/reservatorio,78.283,%,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,pressao/linha1,3.388,bar,True,"{""sim"": true}"
2025-09-11T13:14:00.784710+00:00,bombeamento/vazao,128.863,m3/h,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,decantacao/turbidez,0.232,NTU,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,qualidade/cloro,0.373,mg/L,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,bombeamento/vazao,135.101,m3/h,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,pressao/linha1,3.497,bar,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,qualidade/ph,7.009,pH,True,"{""sim"": true}"
2025-09-11T13:29:00.784710+00:00,nivel/reservatorio,79.078,%,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,qualidade/ph,7.06,pH,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,nivel/reservatorio,79.676,%,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,pressao/linha1,3.41,bar,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,qualidade/cloro,0.55,mg/L,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,bombeamento/vazao,123.442,m3/h,True,"{""sim"": true}"
2025-09-11T13:44:00.784710+00:00,decantacao/turbidez,0.251,NTU,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,qualidade/cloro,0.532,mg/L,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,qualidade/ph,7.016,pH,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,bombeamento/vazao,142.775,m3/h,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,nivel/reservatorio,80.221,%,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,pressao/linha1,3.38,bar,True,"{""sim"": true}"
2025-09-11T13:59:00.784710+00:00,decantacao/turbidez,0.234,NTU,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,qualidade/ph,7.122,pH,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,decantacao/turbidez,0.273,NTU,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,nivel/reservatorio,77.643,%,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,pressao/linha1,3.499,bar,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,qualidade/cloro,0.525,mg/L,True,"{""sim"": true}"
2025-09-11T14:14:00.784710+00:00,bombeamento/vazao,130.804,m3/h,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,bombeamento/vazao,134.175,m3/h,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,qualidade/cloro,0.428,mg/L,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,decantacao/turbidez,0.197,NTU,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,qualidade/ph,7.114,pH,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,pressao/linha1,3.491,bar,True,"{""sim"": true}"
2025-09-11T14:29:00.784710+00:00,nivel/reservatorio,75.846,%,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,pressao/linha1,3.491,bar,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,qualidade/ph,7.094,pH,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,bombeamento/vazao,128.763,m3/h,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,nivel/reservatorio,81.662,%,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,qualidade/cloro,0.655,mg/L,True,"{""sim"": true}"
2025-09-11T14:44:00.784710+00:00,decantacao/turbidez,0.183,NTU,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,qualidade/cloro,0.761,mg/L,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,pressao/linha1,3.089,bar,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,bombeamento/vazao,136.714,m3/h,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,qualidade/ph,7.245,pH,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,nivel/reservatorio,80.044,%,True,"{""sim"": true}"
2025-09-11T14:59:00.784710+00:00,decantacao/turbidez,0.201,NTU,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,nivel/reservatorio,77.55,%,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,bombeamento/vazao,144.737,m3/h,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,qualidade/cloro,0.386,mg/L,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,qualidade/ph,7.159,pH,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,decantacao/turbidez,0.24,NTU,True,"{""sim"": true}"
2025-09-11T15:14:00.784710+00:00,pressao/linha1,3.441,bar,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,decantacao/turbidez,0.226,NTU,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,qualidade/cloro,0.61,mg/L,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,nivel/reservatorio,80.233,%,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,bombeamento/vazao,131.839,m3/h,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,qualidade/ph,7.171,pH,True,"{""sim"": true}"
2025-09-11T15:29:00.784710+00:00,pressao/linha1,3.429,bar,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,qualidade/ph,7.074,pH,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,qualidade/cloro,0.2,mg/L,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,nivel/reservatorio,82.064,%,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,pressao/linha1,3.417,bar,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,bombeamento/vazao,147.625,m3/h,True,"{""sim"": true}"
2025-09-11T15:44:00.784710+00:00,decantacao/turbidez,0.274,NTU,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,decantacao/turbidez,0.306,NTU,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,bombeamento/vazao,129.906,m3/h,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,nivel/reservatorio,83.666,%,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,pressao/linha1,3.477,bar,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,qualidade/cloro,0.616,mg/L,True,"{""sim"": true}"
2025-09-11T15:59:00.784710+00:00,qualidade/ph,7.073,pH,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,decantacao/turbidez,0.195,NTU,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,bombeamento/vazao,142.03,m3/h,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,qualidade/cloro,0.318,mg/L,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,pressao/linha1,3.459,bar,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,nivel/reservatorio,81.017,%,True,"{""sim"": true}"
2025-09-11T16:14:00.784710+00:00,qualidade/ph,7.138,pH,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,pressao/linha1,3.503,bar,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,nivel/reservatorio,82.971,%,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,bombeamento/vazao,141.052,m3/h,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,qualidade/ph,7.149,pH,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,decantacao/turbidez,0.21,NTU,True,"{""sim"": true}"
2025-09-11T16:29:00.784710+00:00,qualidade/cloro,0.487,mg/L,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,decantacao/turbidez,0.178,NTU,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,nivel/reservatorio,78.794,%,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,bombeamento/vazao,129.91,m3/h,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,qualidade/cloro,0.401,mg/L,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,pressao/linha1,3.438,bar,True,"{""sim"": true}"
2025-09-11T16:44:00.784710+00:00,qualidade/ph,7.031,pH,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,qualidade/cloro,0.542,mg/L,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,decantacao/turbidez,0.355,NTU,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,nivel/reservatorio,81.528,%,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,bombeamento/vazao,141.582,m3/h,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,pressao/linha1,3.591,bar,True,"{""sim"": true}"
2025-09-11T16:59:00.784710+00:00,qualidade/ph,7.136,pH,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,pressao/linha1,3.547,bar,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,qualidade/ph,7.151,pH,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,nivel/reservatorio,81.34,%,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,qualidade/cloro,0.678,mg/L,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,bombeamento/vazao,141.429,m3/h,True,"{""sim"": true}"
2025-09-11T17:14:00.784710+00:00,decantacao/turbidez,0.272,NTU,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,bombeamento/vazao,136.123,m3/h,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,nivel/reservatorio,83.126,%,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,qualidade/cloro,0.364,mg/L,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,qualidade/ph,7.142,pH,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,pressao/linha1,3.541,bar,True,"{""sim"": true}"
2025-09-11T17:29:00.784710+00:00,decantacao/turbidez,0.284,NTU,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,bombeamento/vazao,147.464,m3/h,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,qualidade/cloro,0.554,mg/L,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,pressao/linha1,3.551,bar,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,qualidade/ph,7.11,pH,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,nivel/reservatorio,86.113,%,True,"{""sim"": true}"
2025-09-11T17:44:00.784710+00:00,decantacao/turbidez,0.197,NTU,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,nivel/reservatorio,83.859,%,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,qualidade/ph,7.131,pH,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,pressao/linha1,3.619,bar,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,bombeamento/vazao,147.487,m3/h,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,decantacao/turbidez,0.268,NTU,True,"{""sim"": true}"
2025-09-11T17:59:00.784710+00:00,qualidade/cloro,0.547,mg/L,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,qualidade/ph,7.158,pH,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,nivel/reservatorio,81.967,%,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,qualidade/cloro,0.809,mg/L,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,bombeamento/vazao,147.513,m3/h,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,pressao/linha1,3.623,bar,True,"{""sim"": true}"
2025-09-11T18:14:00.784710+00:00,decantacao/turbidez,0.298,NTU,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,qualidade/ph,7.179,pH,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,bombeamento/vazao,149.372,m3/h,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,decantacao/turbidez,0.264,NTU,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,pressao/linha1,3.548,bar,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,nivel/reservatorio,81.813,%,True,"{""sim"": true}"
2025-09-11T18:29:00.784710+00:00,qualidade/cloro,0.683,mg/L,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,nivel/reservatorio,88.14,%,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,qualidade/cloro,0.502,mg/L,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,qualidade/ph,7.214,pH,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,bombeamento/vazao,151.07,m3/h,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,pressao/linha1,3.652,bar,True,"{""sim"": true}"
2025-09-11T18:44:00.784710+00:00,decantacao/turbidez,0.335,NTU,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,nivel/reservatorio,86.394,%,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,pressao/linha1,3.602,bar,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,qualidade/ph,7.248,pH,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,decantacao/turbidez,0.401,NTU,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,qualidade/cloro,0.599,mg/L,True,"{""sim"": true}"
2025-09-11T18:59:00.784710+00:00,bombeamento/vazao,150.754,m3/h,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,pressao/linha1,3.758,bar,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,nivel/reservatorio,86.788,%,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,decantacao/turbidez,0.242,NTU,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,qualidade/cloro,0.855,mg/L,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,qualidade/ph,7.171,pH,True,"{""sim"": true}"
2025-09-11T19:14:00.784710+00:00,bombeamento/vazao,156.747,m3/h,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,decantacao/turbidez,0.243,NTU,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,nivel/reservatorio,85.735,%,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,qualidade/ph,7.166,pH,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,bombeamento/vazao,152.428,m3/h,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,qualidade/cloro,0.766,mg/L,True,"{""sim"": true}"
2025-09-11T19:29:00.784710+00:00,pressao/linha1,3.709,bar,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,qualidade/cloro,0.583,mg/L,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,bombeamento/vazao,180.796,m3/h,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,pressao/linha1,3.588,bar,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,qualidade/ph,7.225,pH,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,nivel/reservatorio,87.491,%,True,"{""sim"": true}"
2025-09-11T19:44:00.784710+00:00,decantacao/turbidez,0.255,NTU,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,qualidade/cloro,0.674,mg/L,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,decantacao/turbidez,0.384,NTU,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,pressao/linha1,3.841,bar,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,qualidade/ph,7.241,pH,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,nivel/reservatorio,85.515,%,True,"{""sim"": true}"
2025-09-11T19:59:00.784710+00:00,bombeamento/vazao,150.23,m3/h,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,bombeamento/vazao,158.784,m3/h,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,qualidade/ph,7.183,pH,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,pressao/linha1,3.503,bar,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,qualidade/cloro,0.69,mg/L,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,nivel/reservatorio,88.795,%,True,"{""sim"": true}"
2025-09-11T20:14:00.784710+00:00,decantacao/turbidez,0.36,NTU,True,"{""sim"": true}"
2025-09-11T20:29:00.784710+00:00,qualidade/cloro,0.666,mg/L,True,"{""sim"": true}"
